EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
625,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,0,0,250,53.12,-0.5392791348742986,0.26830777735204775,0.1297958398855687
626,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,0,0,300,48.002,-0.1702654053647498,0.2937142842136502,0.08018449470535255
627,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,0,0,350,47.536,0.15304967956895935,0.20108530845330483,0.10346137141310148
628,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,0,0,400,44.974,0.2574746214677091,0.1593083243554397,0.12439261585731425
629,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,0,0,450,42.982,0.3219835106628771,0.1329048069074215,0.14862817428964248
630,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,0,0,500,37.474,0.34951362212279546,0.0826090368912836,0.2307553124764039
631,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,50,-1.496,-0.49824309897184194,0.2668729591028369,0.5248362919939213
632,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,100,-2.998,-0.9863848750961468,0.20856907678152797,0.13386939749467758
633,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,150,-2.97,-1.2951009267432811,0.05566707957332838,0.18091261428409225
634,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,200,-1.154,-1.4863700413578047,0.015299839315768539,0.4815517181390712
635,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,250,-1.294,-1.3387925445627498,0.05822402688812708,0.3856737912873688
636,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,300,-0.792,-0.6286978086302084,0.2161498364100066,0.15522740161289714
637,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,350,0.24,-0.1771748981205554,0.23304670658635687,0.15686728600663233
638,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,400,-1.264,-0.03588885440325075,0.21662455396888827,0.18556221779742355
639,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,450,-1.116,0.05041178895911193,0.20603513584324284,0.2810589005219301
640,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.25,16,16,500,2.396,0.24771438428914042,0.1088956110220527,0.2983963811459495
641,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,50,21.296,-0.7734349090202902,0.00667288020042728,0.7696809392384925
642,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,100,38.004,-1.176325003662746,0.001990425607924804,0.837474162308071
643,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,150,45.044,-1.4207963881105525,0.0019010663859004946,0.831259139481697
644,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,200,51.894,-1.356260308614167,0.03969318561441595,0.7115914687239729
645,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,250,55.698,-0.7039019023548903,0.25132296313016217,0.1890412394700954
646,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,300,51.16,-0.34538752990858085,0.3070424398676746,0.17931603401559185
647,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,350,49.516,0.054768144139643316,0.22823881413175293,0.24264894100124668
648,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,400,46.974,0.19729568717688029,0.17191505477764807,0.29393561578213157
649,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,450,45.432,0.3113373561160958,0.15012837117944355,0.3515980168863704
650,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,0,0,500,42.556,0.328546544515405,0.13355718821859414,0.4474692390169554
651,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,50,-1.288,-0.5320549601107524,0.25628520335647853,0.49097131048977827
652,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,100,0.206,-1.0516846002853382,0.09693483368574947,0.34827103739885884
653,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,150,0.074,-1.4127631716384728,0.00356439967702942,0.7923450556002798
654,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,200,0.676,-1.491514245477899,0.006683374656536552,0.7615103601812511
655,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,250,0.128,-1.3746786204457722,0.03986261353098573,0.6098906891167631
656,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,300,0.242,-0.6851135241352586,0.17764604838718817,0.2986272655825723
657,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,350,1.654,-0.18510979133407454,0.17656833420941215,0.29716051160465856
658,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,400,0.844,0.03645745236103801,0.15804859429073517,0.36836874481493
659,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,450,1.214,0.1408183829112861,0.16233898441063033,0.4621552973819265
660,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.5,16,16,500,-0.362,0.2588173568173643,0.12489397555910786,0.5327662338360735
661,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,50,18.538,-0.7401653533148189,0.008804909786833683,0.8045089881501944
662,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,100,31.594,-1.2201433141238398,0.002531303036592344,0.854317776045901
663,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,150,40.264,-1.411531598924248,0.0019279381804624496,0.8581053021442894
664,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,200,47.356,-1.388192899339085,0.026715069948530668,0.7800046313154123
665,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,250,45.33,-0.8614200901955574,0.2073930238844205,0.3123705824066949
666,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,300,44.544,-0.46637264270598566,0.3005880381802601,0.28216911071954176
667,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,350,40.308,-0.006029956912704946,0.22773637298521374,0.3755719907273694
668,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,400,38.63,0.20629182053475886,0.17553887577956917,0.46074099550420133
669,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,450,35.978,0.31644646128932336,0.14981299585514343,0.553668324084078
670,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,0,0,500,36.394,0.3037916520532226,0.15366966427403395,0.623409686396323
671,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,50,-0.2,-0.5167083539921727,0.21382470366310913,0.4354451013800162
672,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,100,0.394,-1.1707785785591753,0.004557937841831293,0.8301853642701712
673,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,150,-0.7,-1.4435967217465688,0.0017606835341443222,0.8619530638301961
674,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,200,-0.29,-1.535267450291816,0.0035636121924504296,0.8475103944039745
675,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,250,1.806,-1.4214712083838397,0.02687379429765212,0.7302559432021251
676,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,300,1.568,-0.699737563821572,0.14635854696850353,0.43199341594861185
677,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,350,3.22,-0.1524523516687317,0.14167787855866654,0.4780776650556282
678,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,400,0.126,0.11396886123999896,0.12442440521740099,0.5448208282636928
679,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,450,2.136,0.22194825921459632,0.1303513768504023,0.5995148259258148
680,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,0.75,16,16,500,1.186,0.30912176935168545,0.1252429904904319,0.6628932779399963
681,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,50,15.648,-0.7349819316956239,0.011118326647470244,0.8201513776304533
682,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,100,27.234,-1.2259226323434025,0.003046956109165943,0.8622704073478747
683,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,150,34.242,-1.4479710437830984,0.0017729460358844444,0.8719195233944894
684,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,200,39.072,-1.42045889770222,0.013370877207208386,0.8357151266044865
685,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,250,38.578,-0.9776355997982823,0.16288350782034536,0.4571373824015594
686,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,300,35.408,-0.5165579658763887,0.264041814409187,0.3891271979822191
687,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,350,31.866,-0.012230490516557406,0.20711286768918682,0.5013377724487669
688,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,400,30.168,0.22041958841743103,0.16511836004520586,0.5824980633297344
689,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,450,29.258,0.3082515184033901,0.1429194231583002,0.6577691396145798
690,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,0,0,500,30.222,0.3368997053185834,0.14730130955074958,0.7068476696354731
691,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,50,-0.362,-0.6415241331218182,0.07624245981183096,0.6191064286819137
692,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,100,0.704,-1.1950371642004545,0.004147966302573336,0.8541721972478239
693,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,150,0.856,-1.4317556080617402,0.0015733920988987209,0.8736840946891274
694,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,200,0.164,-1.5254156144476017,0.0026284259527920837,0.8683016230315179
695,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,250,2.296,-1.472225887549877,0.019008360368516525,0.7975212925276624
696,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,300,2.2,-0.7345857374838051,0.12311560358764999,0.5677261674566484
697,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,350,3.432,-0.1454321034989013,0.12048089212669882,0.6069396547389921
698,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,400,1.936,0.13755423364779498,0.11092566185372903,0.6540015553567291
699,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,450,1.464,0.2639399606880382,0.11433309782025873,0.6929024350065043
700,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.16,1,16,16,500,2.924,0.3349554652653473,0.10936566284330061,0.7367554357988264
701,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,50,13.06,-0.788522985167268,0.000801945153061211,0.09184854870339791
702,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,100,19.722,-1.2408030940836927,0.00019147315563224402,0.2872437451021749
703,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,150,23.162,-1.4172518294310998,0.00012377276285648373,0.4678308943284446
704,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,200,24.482,-1.450209828864567,0.009312324155879546,0.5346083252760041
705,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,250,24.544,-0.6998792081241105,0.20545224525639974,0.13503077894479426
706,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,300,22.842,-0.04520771413625531,0.24782287608110823,0.03959699616062044
707,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,350,19.42,0.22343556249539762,0.15177357116482648,0.02817009533778667
708,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,400,18.194,0.3116084075878466,0.12498962287378944,0.04248973985185162
709,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,450,14.912,0.31728927996396367,0.11297685954925721,0.04273126545818181
710,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,0,0,500,14.39,0.38065180034361046,0.04801997868745741,0.0063320368918947535
711,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,50,-1.904,-0.49902224081486396,0.269118344054211,0.5317166666666688
712,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,100,-4.198,-0.9843263578643663,0.20514098147343615,0.126
713,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,150,-5.884,-1.2237445372155906,0.14832367414584186,0.03006148733923207
714,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,200,-5.384,-1.502979476580129,0.03219951329996804,0.047585078009616345
715,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,250,-6.74,-1.3746601764778765,0.0554314432451612,0.0639749991268719
716,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,300,-7.772,-0.625616887408302,0.24064983867143996,0.05638772591955303
717,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,350,-6.37,-0.15435745435844073,0.2676462218035873,0.056234592396486906
718,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,400,-6.04,-0.06697963671803672,0.25624873337685367,0.10292337642642109
719,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,450,-4.818,0.027607861285280724,0.2288974322578254,0.17940397803366762
720,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.02,16,16,500,-4.324,0.27811905724036323,0.092329812802793,0.026168057174641615
721,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,50,13.836,-0.7855564460235167,0.004034017022549768,0.6934818812509993
722,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,100,21.476,-1.221038412215354,0.0012645035343811137,0.7941334906977697
723,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,150,26.468,-1.4301966973127982,0.0011141600804150547,0.7906425257721551
724,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,200,30.968,-1.437281361752464,0.01192366027940387,0.7250015349923438
725,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,250,31.846,-0.75751253354292,0.23011684608658073,0.16505537650980448
726,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,300,26.81,-0.2826233101239782,0.276613677985306,0.08315504396105267
